comp  name  center_x  center_y  center_z  rin(z-in)  rin(z-out)  dout  length  angle  B  gradient
QF  QX4RE  452.02171735315  -1.67e-18  25.3850801091316  0.1  0.1  0.6  1.01523  3.13809265757431  0  12
DB  BX2E  452.006552179347  -1.6e-18  21.051970075434  0.1  0.1  0.6  5.902202  3.13809265757431  0  12
QF  QX3RE  452.309212845382  -1.25e-18  14.2364598703642  0.1  0.1  0.6  1.01523  -3.09721011753547  0  12
QF  QX2RE  452.421720877573  -1.16e-18  11.7031621690784  0.1  0.1  0.6  0.8168  -3.09721011753547  0  12
QF  QX2LE  453.461235877573  -2.86e-19  -11.7031628309216  0.1  0.1  0.6  0.8168  -3.09721011753547  0  12
QF  QX3LE  453.573743845382  -1.96e-19  -14.2364611296358  0.1  0.1  0.6  1.01523  -3.09721011753547  0  12
DB  BX1E  453.876382350697  -3.3e-20  -21.0508439236793  0.1  0.1  0.6  5.902202  -3.09721011753547  0  12
QF  QX4LE  453.86123935315  2.19e-19  -25.3850808908684  0.1  0.1  0.6  1.01523  3.13809265757431  0  12
QF  QX5LE  453.83540535315  4.94e-19  -32.7660638908684  0.1  0.1  0.6  1.01523  3.13809265757431  0  12
QF  QX6LE  453.80445635315  8.24e-19  -41.6087098908684  0.1  0.1  0.6  1.01523  3.13809265757431  0  12
QF  QX7LE  453.77350635315  1.15e-18  -50.4513558908684  0.1  0.1  0.6  1.01523  3.13809265757431  0  12
DB  B2E.57  453.548458551205  3.36e-18  -112.191495111288  0.1  0.1  0.6  5.902202  3.13659265180197  0  12
QF  QEAE.25  452.561840124238  4.06e-18  -128.414800177184  0.1  0.1  0.6  0.82615  3.08084992472605  0  12
QF  QD5E.25  452.212699124238  4.28e-18  -134.155592177184  0.1  0.1  0.6  0.82615  3.08084992472605  0  12
DB  B2E.58  451.955435285812  4.34e-18  -138.385676365918  0.1  0.1  0.6  5.902202  3.08084992472605  0  12
QF  QF6E.13  451.476011859119  4.59e-18  -142.483151773219  0.1  0.1  0.6  0.55697  3.02510719765013  0  12
DB  B2E.59  450.996722533319  4.65e-18  -146.579105088598  0.1  0.1  0.6  5.902202  3.02510719765013  0  12
QF  QD5E.26  450.27022003657  4.9e-18  -150.755819700517  0.1  0.1  0.6  0.82615  2.9693644705742  0  12
QF  QEAE.26  449.28455703657  5.11e-18  -156.422128700517  0.1  0.1  0.6  0.82615  2.9693644705742  0  12
QF  QF4E.21  448.475555961347  5.28e-18  -161.072854014436  0.1  0.1  0.6  1.01523  2.9693644705742  0  12
QF  QD3E.21  447.87371403657  5.42e-18  -164.532679700517  0.1  0.1  0.6  0.82615  2.9693644705742  0  12
DB  B2E.60  446.727023240828  5.57e-18  -171.124692497634  0.1  0.1  0.6  5.902202  2.9693644705742  0  12
QF  QF2E.25  445.843303000422  5.81e-18  -174.933954751242  0.1  0.1  0.6  0.55697  2.91362174349828  0  12
QF  QD1E.13  444.738211299887  5.98e-18  -179.697196465526  0.1  0.1  0.6  1.01523  2.91362174349828  0  12
QF  QF2E.26  443.633120000422  6.17e-18  -184.460437751242  0.1  0.1  0.6  0.55697  2.91362174349828  0  12
DB  B2E.61  442.749703045647  6.21e-18  -188.268203096508  0.1  0.1  0.6  5.902202  2.91362174349828  0  12
QF  QD3E.22  440.876352911723  6.55e-18  -194.693196306193  0.1  0.1  0.6  0.82615  2.85787901642236  0  12
QF  QF4E.22  439.893325015323  6.67e-18  -198.06458483609  0.1  0.1  0.6  1.01523  2.85787901642236  0  12
QF  QEAE.27  438.571931911723  6.85e-18  -202.596433306193  0.1  0.1  0.6  0.82615  2.85787901642236  0  12
QF  QD5E.27  436.961984911723  7.06e-18  -208.117905306193  0.1  0.1  0.6  0.82615  2.85787901642236  0  12
DB  B2E.62  435.775699704551  7.12e-18  -212.186385445541  0.1  0.1  0.6  5.902202  2.85787901642236  0  12
QF  QF6E.14  434.402077588642  7.36e-18  -216.076413482311  0.1  0.1  0.6  0.55697  2.80213628934644  0  12
DB  B2E.63  433.02892353821  7.41e-18  -219.964985846403  0.1  0.1  0.6  5.902202  2.80213628934644  0  12
QF  QD5E.28  431.396817460301  7.65e-18  -223.877655154554  0.1  0.1  0.6  0.82615  2.7463935797238  0  12
QF  QEAE.28  429.182575460301  7.85e-18  -229.185736154554  0.1  0.1  0.6  0.82615  2.7463935797238  0  12
QF  QF4E.23  427.365196323648  8.02e-18  -233.54243900576  0.1  0.1  0.6  1.01523  2.7463935797238  0  12
QF  QD3E.23  426.013189460301  8.14e-18  -236.783531154554  0.1  0.1  0.6  0.82615  2.7463935797238  0  12
DB  B2E.64  423.437206943145  8.29e-18  -242.958792960275  0.1  0.1  0.6  5.902202  2.7463935797238  0  12
QF  QF2E.27  421.733028510032  8.51e-18  -246.47834081846  0.1  0.1  0.6  0.55697  2.69065085264788  0  12
QF  QD1E.14  419.602007589583  8.67e-18  -250.879300308212  0.1  0.1  0.6  1.01523  2.69065085264788  0  12
QF  QF2E.28  417.470987510032  8.85e-18  -255.28026081846  0.1  0.1  0.6  0.55697  2.69065085264788  0  12
DB  B2E.65  415.767436689585  8.89e-18  -258.798415244549  0.1  0.1  0.6  5.902202  2.69065085264788  0  12
QF  QD3E.24  412.51971554716  9.2e-18  -264.65010653243  0.1  0.1  0.6  0.82615  2.63490812557196  0  12
QF  QF4E.24  410.815514080558  9.32e-18  -267.720661360998  0.1  0.1  0.6  1.01523  2.63490812557196  0  12
QF  QEAE.29  408.52471454716  9.48e-18  -271.84812553243  0.1  0.1  0.6  0.82615  2.63490812557196  0  12
QF  QD5E.29  405.73366954716  9.67e-18  -276.87690853243  0.1  0.1  0.6  0.82615  2.63490812557196  0  12
DB  B2E.66  403.677096728719  9.72e-18  -280.582351493865  0.1  0.1  0.6  5.902202  2.63490812557196  0  12
QF  QF6E.15  401.477285342401  9.95e-18  -284.072334087385  0.1  0.1  0.6  0.55697  2.57916539849604  0  12
DB  B2E.67  399.278252552001  9.99e-18  -287.56100311712  0.1  0.1  0.6  5.902202  2.57916539849604  0  12
QF  QD5E.30  396.82134854151  1.02e-17  -291.015908504882  0.1  0.1  0.6  0.82615  2.52342267142011  0  12
QF  QEAE.30  393.48815554151  1.04e-17  -295.702955504882  0.1  0.1  0.6  0.82615  2.52342267142011  0  12
QF  QF4E.25  390.752377378354  1.05e-17  -299.549933970104  0.1  0.1  0.6  1.01523  2.52342267142011  0  12
QF  QD3E.25  388.71714254151  1.06e-17  -302.411826504882  0.1  0.1  0.6  0.82615  2.52342267142011  0  12
DB  B2E.68  384.839405830974  1.08e-17  -307.864596423324  0.1  0.1  0.6  5.902202  2.52342267142011  0  12
QF  QF2E.29  382.39914396708  1.1e-17  -310.920176261996  0.1  0.1  0.6  0.55697  2.46767994434419  0  12
QF  QD1E.15  379.347702827745  1.11e-17  -314.740961221191  0.1  0.1  0.6  1.01523  2.46767994434419  0  12
QF  QF2E.30  376.29626096708  1.13e-17  -318.561745261996  0.1  0.1  0.6  0.55697  2.46767994434419  0  12
DB  B2E.69  373.85691905145  1.13e-17  -321.616104812976  0.1  0.1  0.6  5.902202  2.46767994434419  0  12
QF  QT1FOE.1  369.395623903022  1.16e-17  -326.604774813957  0.1  0.1  0.6  0.82615  2.41193721726827  0  12
QF  QT2FOE.1  366.770391325564  1.17e-17  -329.540300321084  0.1  0.1  0.6  1.01523  2.41193721726827  0  12
QF  QTAFOE.1  364.362585903022  1.18e-17  -332.232699813957  0.1  0.1  0.6  0.82615  2.41193721726827  0  12
QF  QT3FOE.1  361.085727903022  1.19e-17  -335.896870813957  0.1  0.1  0.6  0.82615  2.41193721726827  0  12
DB  B2E.70  357.617617194871  1.2e-17  -339.774899894576  0.1  0.1  0.6  5.902202  2.41193721726827  0  12
QF  QT4FOE.1  354.619918866361  1.22e-17  -342.772658133639  0.1  0.1  0.6  0.82615  2.35619449019234  0  12
QF  QTBFOE.1  351.658197136199  1.23e-17  -345.734379863801  0.1  0.1  0.6  0.81735  2.35619449019234  0  12
QF  QT5FOE  348.696475866361  1.24e-17  -348.696102133639  0.1  0.1  0.6  0.82615  2.35619449019234  0  12
QF  QTBFOE.2  345.734754136199  1.25e-17  -351.657823863801  0.1  0.1  0.6  0.81735  2.35619449019234  0  12
QF  QT4FOE.2  342.773031866361  1.27e-17  -354.619545133639  0.1  0.1  0.6  0.82615  2.35619449019234  0  12
DB  B2E.71  339.776384470934  1.27e-17  -357.616193529066  0.1  0.1  0.6  5.902202  2.35619449019234  0  12
QF  QT3FOE.2  335.897244186043  1.29e-17  -361.085355096978  0.1  0.1  0.6  0.82615  2.30045176311642  0  12
QF  QTAFOE.2  332.233073186043  1.3e-17  -364.362212096978  0.1  0.1  0.6  0.82615  2.30045176311642  0  12
QF  QT2FOE.2  329.540673678916  1.31e-17  -366.770017674436  0.1  0.1  0.6  1.01523  2.30045176311642  0  12
QF  QT1FOE.2  326.605148186043  1.32e-17  -369.395250096978  0.1  0.1  0.6  0.82615  2.30045176311642  0  12
DB  B2E.72  321.617646105424  1.33e-17  -373.855559805129  0.1  0.1  0.6  5.902202  2.30045176311642  0  12
QF  QF2E.31  318.562118738004  1.35e-17  -376.29588803292  0.1  0.1  0.6  0.55697  2.2447090360405  0  12
QF  QD1E.16  314.741333778809  1.36e-17  -379.347329172255  0.1  0.1  0.6  1.01523  2.2447090360405  0  12
QF  QF2E.32  310.920549738004  1.38e-17  -382.39877103292  0.1  0.1  0.6  0.55697  2.2447090360405  0  12
DB  B2E.73  307.866190187024  1.38e-17  -384.83811294855  0.1  0.1  0.6  5.902202  2.2447090360405  0  12
QF  QD3E.26  302.412199495118  1.4e-17  -388.71676945849  0.1  0.1  0.6  0.82615  2.18896630896458  0  12
QF  QF4E.26  299.550308029896  1.41e-17  -390.752003621646  0.1  0.1  0.6  1.01523  2.18896630896458  0  12
QF  QEAE.31  295.703329495118  1.42e-17  -393.48778145849  0.1  0.1  0.6  0.82615  2.18896630896458  0  12
QF  QD5E.31  291.016281495118  1.43e-17  -396.82097545849  0.1  0.1  0.6  0.82615  2.18896630896458  0  12
DB  B2E.74  287.562645576676  1.44e-17  -399.277028169026  0.1  0.1  0.6  5.902202  2.18896630896458  0  12
QF  QF6E.16  284.072707912615  1.45e-17  -401.476911657599  0.1  0.1  0.6  0.55697  2.13322358188865  0  12
DB  B2E.75  280.58403988288  1.45e-17  -403.675945447999  0.1  0.1  0.6  5.902202  2.13322358188865  0  12
QF  QD5E.32  276.87728146757  1.47e-17  -405.73329645284  0.1  0.1  0.6  0.82615  2.07748085481273  0  12
QF  QEAE.32  271.84849846757  1.48e-17  -408.52434045284  0.1  0.1  0.6  0.82615  2.07748085481273  0  12
QF  QF4E.27  267.721034639002  1.49e-17  -410.815140919442  0.1  0.1  0.6  1.01523  2.07748085481273  0  12
QF  QD3E.27  264.65047946757  1.49e-17  -412.51934145284  0.1  0.1  0.6  0.82615  2.07748085481273  0  12
DB  B2E.76  258.800145506135  1.5e-17  -415.766359271281  0.1  0.1  0.6  5.902202  2.07748085481273  0  12
QF  QF2E.33  255.28063418154  1.51e-17  -417.470614489968  0.1  0.1  0.6  0.55697  2.02173812773681  0  12
QF  QD1E.17  250.879673691788  1.52e-17  -419.601634410417  0.1  0.1  0.6  1.01523  2.02173812773681  0  12
QF  QF2E.34  246.47871418154  1.53e-17  -421.732654489968  0.1  0.1  0.6  0.55697  2.02173812773681  0  12
DB  B2E.77  242.960559755451  1.53e-17  -423.436205310415  0.1  0.1  0.6  5.902202  2.02173812773681  0  12
QF  QD3E.28  236.783904845446  1.55e-17  -426.012815539699  0.1  0.1  0.6  0.82615  1.96599540066088  0  12
QF  QF4E.28  233.54281199424  1.55e-17  -427.364822676352  0.1  0.1  0.6  1.01523  1.96599540066088  0  12
QF  QEAE.33  229.186109845446  1.56e-17  -429.182202539699  0.1  0.1  0.6  0.82615  1.96599540066088  0  12
QF  QD5E.33  223.878028845446  1.57e-17  -431.396444539699  0.1  0.1  0.6  0.82615  1.96599540066088  0  12
DB  B2E.78  219.966786039725  1.57e-17  -433.028002056855  0.1  0.1  0.6  5.902202  1.96599540066088  0  12
QF  QF6E.17  216.076786517689  1.58e-17  -434.401704411358  0.1  0.1  0.6  0.55697  1.91025269103825  0  12
DB  B2E.79  212.188213153597  1.59e-17  -435.77485846179  0.1  0.1  0.6  5.902202  1.91025269103825  0  12
QF  QD5E.34  208.118278693807  1.59e-17  -436.961611088277  0.1  0.1  0.6  0.82615  1.85450996396233  0  12
QF  QEAE.34  202.596806693807  1.6e-17  -438.571558088277  0.1  0.1  0.6  0.82615  1.85450996396233  0  12
QF  QF4E.29  198.06495816391  1.61e-17  -439.892951984677  0.1  0.1  0.6  1.01523  1.85450996396233  0  12
QF  QD3E.29  194.693569693807  1.61e-17  -440.875979088277  0.1  0.1  0.6  0.82615  1.85450996396233  0  12
DB  B2E.80  188.270054554459  1.62e-17  -442.748943295449  0.1  0.1  0.6  5.902202  1.85450996396233  0  12
QF  QF2E.35  184.460811248758  1.62e-17  -443.632746999578  0.1  0.1  0.6  0.55697  1.79876723688641  0  12
QF  QD1E.18  179.697569534474  1.63e-17  -444.737837700112  0.1  0.1  0.6  1.01523  1.79876723688641  0  12
QF  QF2E.36  174.934328248758  1.63e-17  -445.842928999578  0.1  0.1  0.6  0.55697  1.79876723688641  0  12
DB  B2E.81  171.126563903492  1.63e-17  -446.726345954353  0.1  0.1  0.6  5.902202  1.79876723688641  0  12
QF  QD3E.30  164.533052299483  1.64e-17  -447.87334096343  0.1  0.1  0.6  0.82615  1.74302450981049  0  12
QF  QF4E.30  161.073226985564  1.65e-17  -448.475183038653  0.1  0.1  0.6  1.01523  1.74302450981049  0  12
QF  QEAE.35  156.422502299483  1.65e-17  -449.28418296343  0.1  0.1  0.6  0.82615  1.74302450981049  0  12
QF  QD5E.35  150.756193299483  1.65e-17  -450.26984696343  0.1  0.1  0.6  0.82615  1.74302450981049  0  12
DB  B2E.82  146.580991502366  1.65e-17  -450.996129759172  0.1  0.1  0.6  5.902202  1.74302450981049  0  12
QF  QF6E.18  142.483525226781  1.66e-17  -451.475638140881  0.1  0.1  0.6  0.55697  1.68728178273456  0  12
DB  B2E.83  138.387571911402  1.66e-17  -451.954926466681  0.1  0.1  0.6  5.902202  1.68728178273456  0  12
QF  QD5E.36  134.155964822816  1.66e-17  -452.212325875762  0.1  0.1  0.6  0.82615  1.63153905565864  0  12
QF  QEAE.36  128.415173822816  1.67e-17  -452.561465875762  0.1  0.1  0.6  0.82615  1.63153905565864  0  12
QF  QR7ORE  103.552634  1.67e-17  -453.522955  0.1  0.1  0.6  0.82615  1.5707963267949  0  12
QF  QR6ORE  97.910505  1.67e-17  -453.522955  0.1  0.1  0.6  1.01523  1.5707963267949  0  12
QF  QR5ORE  84.832387  1.68e-17  -453.522955  0.1  0.1  0.6  0.46078  1.5707963267949  0  12
DB  BW2ORE.1  83.509997  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW1ORE.1  83.009997  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW2ORE.3  81.309997  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW1ORE.3  80.809997  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW2ORE.5  78.679997  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW1ORE.5  78.179997  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
QF  QR4ORE  75.406587  1.68e-17  -453.522955  0.1  0.1  0.6  0.46078  1.5707963267949  0  12
DB  BW2ORE.8  72.984197  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW1ORE.8  72.484197  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW2ORE.10  70.354197  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW1ORE.10  69.854197  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW2ORE.12  68.154197  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW1ORE.12  67.654197  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
QF  QR3ORE  65.980787  1.68e-17  -453.522955  0.1  0.1  0.6  0.46078  1.5707963267949  0  12
DB  BW2ORE.13  64.658397  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW1ORE.13  64.158397  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW2ORE.15  62.458397  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW1ORE.15  61.958397  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW2ORE.17  59.828397  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW1ORE.17  59.328397  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
QF  QR2ORE  56.554987  1.68e-17  -453.522955  0.1  0.1  0.6  0.46078  1.5707963267949  0  12
DB  BW2ORE.20  54.132597  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW1ORE.20  53.632597  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW2ORE.22  51.502597  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW1ORE.22  51.002597  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW2ORE.24  49.302597  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW1ORE.24  48.802597  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
QF  QDWOE.1  47.129187  1.68e-17  -453.522955  0.1  0.1  0.6  0.46078  1.5707963267949  0  12
DB  BW2ORE.25  45.806797  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW1ORE.25  45.306797  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW2ORE.27  43.606797  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW1ORE.27  43.106797  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW2ORE.29  40.976797  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW1ORE.29  40.476797  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
QF  QFWOE  37.703387  1.68e-17  -453.522955  0.1  0.1  0.6  0.46078  1.5707963267949  0  12
DB  BW2ORE.32  35.280997  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW1ORE.32  34.780997  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW2ORE.34  32.650997  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW1ORE.34  32.150997  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW2ORE.36  30.450997  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
DB  BW1ORE.36  29.950997  1.68e-17  -453.522955  0.1  0.1  0.6  0.3462  1.5707963267949  0  12
QF  QDWOE.2  28.277587  1.68e-17  -453.522955  0.1  0.1  0.6  0.46078  1.5707963267949  0  12
QF  QFROE.2  18.851787  1.69e-17  -453.522955  0.1  0.1  0.6  1.07992  1.5707963267949  0  12
QF  QDROE.3  9.425987  1.69e-17  -453.522955  0.1  0.1  0.6  1.07992  1.5707963267949  0  12
QF  QFROE.3  0.000187000000000048  1.69e-17  -453.522955  0.1  0.1  0.6  1.07992  1.5707963267949  0  12
QF  QDROE.4  -9.425613  1.69e-17  -453.522955  0.1  0.1  0.6  1.07992  1.5707963267949  0  12
QF  QFROE.4  -18.851413  1.69e-17  -453.522955  0.1  0.1  0.6  1.07992  1.5707963267949  0  12
QF  QDROE.5  -28.277213  1.69e-17  -453.522955  0.1  0.1  0.6  1.07992  1.5707963267949  0  12
QF  QFROE.5  -37.703013  1.7e-17  -453.522955  0.1  0.1  0.6  1.07992  1.5707963267949  0  12
QF  QDROE.6  -47.128813  1.7e-17  -453.522955  0.1  0.1  0.6  1.07992  1.5707963267949  0  12
QF  QR2OLE  -56.554613  1.7e-17  -453.522955  0.1  0.1  0.6  1.07992  1.5707963267949  0  12
QF  QR3OLE  -65.980413  1.7e-17  -453.522955  0.1  0.1  0.6  1.07992  1.5707963267949  0  12
QF  QR4OLE  -75.406213  1.7e-17  -453.522955  0.1  0.1  0.6  1.07992  1.5707963267949  0  12
QF  QR5OLE  -84.832013  1.7e-17  -453.522955  0.1  0.1  0.6  1.07992  1.5707963267949  0  12
QF  QR6OLE  -96.553868  1.7e-17  -453.522955  0.1  0.1  0.6  1.01523  1.5707963267949  0  12
QF  QR7OLE  -100.352268  1.71e-17  -453.522955  0.1  0.1  0.6  0.82615  1.5707963267949  0  12
DB  B2E.85  -113.163889111288  1.71e-17  -453.488946551205  0.1  0.1  0.6  5.902202  1.56579632500708  0  12
QF  QEAE.37  -128.414799177184  1.71e-17  -452.561466124238  0.1  0.1  0.6  0.82615  1.51005359793115  0  12
QF  QD5E.37  -134.155591177184  1.71e-17  -452.212325124238  0.1  0.1  0.6  0.82615  1.51005359793115  0  12
DB  B2E.86  -138.385675365918  1.71e-17  -451.955062285811  0.1  0.1  0.6  5.902202  1.51005359793115  0  12
QF  QF6E.19  -142.483151773219  1.7e-17  -451.47563785912  0.1  0.1  0.6  0.55697  1.45431087085523  0  12
DB  B2E.87  -146.579105088598  1.7e-17  -450.996349533319  0.1  0.1  0.6  5.902202  1.45431087085523  0  12
QF  QD5E.38  -150.755818700517  1.7e-17  -450.26984703657  0.1  0.1  0.6  0.82615  1.39856814377931  0  12
QF  QEAE.38  -156.422128700517  1.7e-17  -449.28418303657  0.1  0.1  0.6  0.82615  1.39856814377931  0  12
QF  QF4E.31  -161.072853014436  1.7e-17  -448.475182961347  0.1  0.1  0.6  1.01523  1.39856814377931  0  12
QF  QD3E.31  -164.532678700517  1.69e-17  -447.87334103657  0.1  0.1  0.6  0.82615  1.39856814377931  0  12
DB  B2E.88  -171.124691497634  1.69e-17  -446.726650240828  0.1  0.1  0.6  5.902202  1.39856814377931  0  12
QF  QF2E.37  -174.933954751242  1.69e-17  -445.842929000422  0.1  0.1  0.6  0.55697  1.34282541670338  0  12
QF  QD1E.19  -179.697195465526  1.69e-17  -444.737838299887  0.1  0.1  0.6  1.01523  1.34282541670338  0  12
QF  QF2E.38  -184.460436751242  1.68e-17  -443.632747000422  0.1  0.1  0.6  0.55697  1.34282541670338  0  12
DB  B2E.89  -188.268202096508  1.68e-17  -442.749330045647  0.1  0.1  0.6  5.902202  1.34282541670338  0  12
QF  QD3E.32  -194.693195306193  1.67e-17  -440.875978911723  0.1  0.1  0.6  0.82615  1.28708268962746  0  12
QF  QF4E.32  -198.06458483609  1.67e-17  -439.892952015323  0.1  0.1  0.6  1.01523  1.28708268962746  0  12
QF  QEAE.39  -202.596432306193  1.67e-17  -438.571558911723  0.1  0.1  0.6  0.82615  1.28708268962746  0  12
QF  QD5E.39  -208.117905306193  1.66e-17  -436.961610911723  0.1  0.1  0.6  0.82615  1.28708268962746  0  12
DB  B2E.90  -212.186384445541  1.66e-17  -435.775326704551  0.1  0.1  0.6  5.902202  1.28708268962746  0  12
QF  QF6E.20  -216.076412482311  1.65e-17  -434.401704588642  0.1  0.1  0.6  0.55697  1.23133996255154  0  12
DB  B2E.91  -219.964985846403  1.65e-17  -433.02855053821  0.1  0.1  0.6  5.902202  1.23133996255154  0  12
QF  QD5E.40  -223.877654154554  1.64e-17  -431.396444460301  0.1  0.1  0.6  0.82615  1.17559725292891  0  12
QF  QEAE.40  -229.185735154554  1.64e-17  -429.182202460301  0.1  0.1  0.6  0.82615  1.17559725292891  0  12
QF  QF4E.33  -233.54243800576  1.63e-17  -427.364823323648  0.1  0.1  0.6  1.01523  1.17559725292891  0  12
QF  QD3E.33  -236.783531154554  1.62e-17  -426.012815460301  0.1  0.1  0.6  0.82615  1.17559725292891  0  12
DB  B2E.92  -242.958791960275  1.62e-17  -423.436832943145  0.1  0.1  0.6  5.902202  1.17559725292891  0  12
QF  QF2E.39  -246.47834081846  1.61e-17  -421.732654510032  0.1  0.1  0.6  0.55697  1.11985452585299  0  12
QF  QD1E.20  -250.879300308212  1.6e-17  -419.601634589583  0.1  0.1  0.6  1.01523  1.11985452585299  0  12
QF  QF2E.40  -255.28025981846  1.6e-17  -417.470614510032  0.1  0.1  0.6  0.55697  1.11985452585299  0  12
DB  B2E.93  -258.798415244549  1.59e-17  -415.767062689585  0.1  0.1  0.6  5.902202  1.11985452585299  0  12
QF  QD3E.34  -264.65010553243  1.58e-17  -412.51934154716  0.1  0.1  0.6  0.82615  1.06411179877706  0  12
QF  QF4E.34  -267.720660360998  1.57e-17  -410.815141080558  0.1  0.1  0.6  1.01523  1.06411179877706  0  12
QF  QEAE.41  -271.84812453243  1.56e-17  -408.52434054716  0.1  0.1  0.6  0.82615  1.06411179877706  0  12
QF  QD5E.41  -276.87690753243  1.56e-17  -405.73329654716  0.1  0.1  0.6  0.82615  1.06411179877706  0  12
DB  B2E.94  -280.582350493865  1.55e-17  -403.676723728719  0.1  0.1  0.6  5.902202  1.06411179877706  0  12
QF  QF6E.21  -284.072334087385  1.54e-17  -401.476912342401  0.1  0.1  0.6  0.55697  1.00836907170114  0  12
DB  B2E.95  -287.56100211712  1.54e-17  -399.277878552001  0.1  0.1  0.6  5.902202  1.00836907170114  0  12
QF  QD5E.42  -291.015907504882  1.52e-17  -396.82097554151  0.1  0.1  0.6  0.82615  0.952626344625217  0  12
QF  QEAE.42  -295.702955504882  1.51e-17  -393.48778154151  0.1  0.1  0.6  0.82615  0.952626344625217  0  12
QF  QF4E.35  -299.549933970104  1.5e-17  -390.752003378354  0.1  0.1  0.6  1.01523  0.952626344625217  0  12
QF  QD3E.35  -302.411825504882  1.5e-17  -388.71676954151  0.1  0.1  0.6  0.82615  0.952626344625217  0  12
DB  B2E.96  -307.864595423324  1.49e-17  -384.839032830974  0.1  0.1  0.6  5.902202  0.952626344625217  0  12
QF  QF2E.41  -310.920175261996  1.47e-17  -382.39877096708  0.1  0.1  0.6  0.55697  0.896883617549294  0  12
QF  QD1E.21  -314.740960221191  1.46e-17  -379.347328827745  0.1  0.1  0.6  1.01523  0.896883617549294  0  12
QF  QF2E.42  -318.561745261996  1.45e-17  -376.29588796708  0.1  0.1  0.6  0.55697  0.896883617549294  0  12
DB  B2E.97  -321.616104812976  1.45e-17  -373.85654605145  0.1  0.1  0.6  5.902202  0.896883617549294  0  12
QF  QT1OTE.1  -326.604773813957  1.43e-17  -369.395249903022  0.1  0.1  0.6  0.82615  0.841140890473371  0  12
QF  QT2OTE.1  -329.540299321084  1.42e-17  -366.770018325564  0.1  0.1  0.6  1.01523  0.841140890473371  0  12
QF  QTAOTE.1  -332.232698813957  1.41e-17  -364.362211903022  0.1  0.1  0.6  0.82615  0.841140890473371  0  12
QF  QT3OTE.1  -335.896869813957  1.4e-17  -361.085354903022  0.1  0.1  0.6  0.82615  0.841140890473371  0  12
DB  B2E.98  -339.774899894576  1.39e-17  -357.617243194871  0.1  0.1  0.6  5.902202  0.841140890473371  0  12
